128.187.140.171,[01/Jul/1995:00:26:08,GET /ksc.html HTTP/1.0,200,7074,/ksc.html
remote1-p16.ume.maine.edu,[01/Jul/1995:00:26:12,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html
cruzio.com,[01/Jul/1995:00:26:18,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html
f180-049.net.wisc.edu,[01/Jul/1995:00:26:25,GET /shuttle/countdown/liftoff.html HTTP/1.0,304,0,/shuttle/countdown/liftoff.html
dal31.pic.net,[01/Jul/1995:00:26:25,GET /shuttle/resources/orbiters/orbiters.html HTTP/1.0,200,2178,/shuttle/resources/orbiters/orbiters.html
ix-orl2-16.ix.netcom.com,[01/Jul/1995:00:26:32,GET /ksc.html HTTP/1.0,200,7074,/ksc.html
fht.cts.com,[01/Jul/1995:00:26:35,GET /history/apollo/apollo.html HTTP/1.0,200,3258,/history/apollo/apollo.html
ix-sd9-18.ix.netcom.com,[01/Jul/1995:00:26:47,GET /shuttle/resources/orbiters/atlantis.html HTTP/1.0,200,7025,/shuttle/resources/orbiters/atlantis.html
indy2.indy.net,[01/Jul/1995:00:26:54,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html
dal31.pic.net,[01/Jul/1995:00:26:54,GET /shuttle/resources/orbiters/enterprise.html HTTP/1.0,200,9732,/shuttle/resources/orbiters/enterprise.html
brandt.xensei.com,[01/Jul/1995:00:27:27,GET /shuttle/countdown/liftoff.html HTTP/1.0,304,0,/shuttle/countdown/liftoff.html
dd11-006.compuserve.com,[01/Jul/1995:00:27:27,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html
202.33.84.230,[01/Jul/1995:00:27:31,GET /history/mercury/mercury.html HTTP/1.0,200,1871,/history/mercury/mercury.html
166.79.67.111,[01/Jul/1995:00:27:32,GET /facilities/tour.html HTTP/1.0,200,3723,/facilities/tour.html
dal08.onramp.net,[01/Jul/1995:00:27:44,GET /facts/facts.html HTTP/1.0,200,4717,/facts/facts.html
palona1.cns.hp.com,[01/Jul/1995:00:27:55,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html
www-a1.proxy.aol.com,[01/Jul/1995:00:27:55,GET /facilities/opf.html HTTP/1.0,200,2355,/facilities/opf.html
halon.sybase.com,[01/Jul/1995:00:27:57,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html
dal08.onramp.net,[01/Jul/1995:00:27:59,GET /facts/faq04.html HTTP/1.0,200,27063,/facts/faq04.html
tip-mp6-ncs-16.stanford.edu,[01/Jul/1995:00:28:00,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html
dialup28.nmia.com,[01/Jul/1995:00:28:15,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html
palona1.cns.hp.com,[01/Jul/1995:00:28:17,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html
htlulx.htl-bw.ch,[01/Jul/1995:00:28:34,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html
gbol16.dct.com,[01/Jul/1995:00:28:36,GET /ksc.html HTTP/1.0,200,7074,/ksc.html
brandt.xensei.com,[01/Jul/1995:00:28:43,GET /shuttle/countdown/liftoff.html HTTP/1.0,304,0,/shuttle/countdown/liftoff.html
whlane.cts.com,[01/Jul/1995:00:28:45,GET /shuttle/countdown/tour.html HTTP/1.0,200,4347,/shuttle/countdown/tour.html
dal08.onramp.net,[01/Jul/1995:00:28:55,GET /facts/faq07.html HTTP/1.0,200,10877,/facts/faq07.html
spazan.cts.com,[01/Jul/1995:00:28:57,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html
icagen.vnet.net,[01/Jul/1995:00:29:00,GET /software/winvn/winvn.html HTTP/1.0,200,9867,/software/winvn/winvn.html
sagami2.isc.meiji.ac.jp,[01/Jul/1995:00:29:09,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html
ssandyg.scvnet.com,[01/Jul/1995:00:29:30,GET /shuttle/countdown HTTP/1.0,302,-,/shuttle/countdown
www-a1.proxy.aol.com,[01/Jul/1995:00:29:49,GET /facilities/lcc.html HTTP/1.0,200,2489,/facilities/lcc.html
166.79.67.111,[01/Jul/1995:00:29:58,GET /facilities/tour.html HTTP/1.0,200,3723,/facilities/tour.html
ip16-085.phx.primenet.com,[01/Jul/1995:00:30:00,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html
brandt.xensei.com,[01/Jul/1995:00:30:00,GET /shuttle/countdown/liftoff.html HTTP/1.0,304,0,/shuttle/countdown/liftoff.html
burger.letters.com,[01/Jul/1995:00:30:46,GET /shuttle/countdown/liftoff.html HTTP/1.0,304,0,/shuttle/countdown/liftoff.html
ip16-085.phx.primenet.com,[01/Jul/1995:00:30:54,GET /shuttle/countdown/lps/fr.html HTTP/1.0,200,1879,/shuttle/countdown/lps/fr.html
blv-pm0-ip28.halcyon.com,[01/Jul/1995:00:31:12,GET /facts/faq01.html HTTP/1.0,200,19320,/facts/faq01.html
crl9.crl.com,[01/Jul/1995:00:31:15,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html
ix-atl12-27.ix.netcom.com,[01/Jul/1995:00:31:35,GET /htbin/wais.pl HTTP/1.0,200,308,/htbin/wais.pl
166.79.67.111,[01/Jul/1995:00:31:36,GET /facilities/slf.html HTTP/1.0,200,3995,/facilities/slf.html
