zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:38:40.000Z,805027120,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,Norway,1995,7,6,47,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/images/images.html,2
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:50:19.000Z,805027819,GET / HTTP/1.0,200,7067,/,Norway,1995,7,6,699,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/,3
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:50:27.000Z,805027827,GET / HTTP/1.0,200,7067,/,Norway,1995,7,6,8,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/,4
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:51:39.000Z,805027899,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html,Norway,1995,7,6,72,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/missions.html,5
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:52:18.000Z,805027938,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12722,/shuttle/missions/sts-71/mission-sts-71.html,Norway,1995,7,6,39,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/mission-sts-71.html,6
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:54:40.000Z,805028080,GET /shuttle/missions/sts-71/sts-71-day-09-highlights.html HTTP/1.0,200,6929,/shuttle/missions/sts-71/sts-71-day-09-highlights.html,Norway,1995,7,6,142,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/sts-71-day-09-highlights.html,7
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:56:37.000Z,805028197,GET /shuttle/missions/sts-71/sts-71-day-08-highlights.html HTTP/1.0,200,4492,/shuttle/missions/sts-71/sts-71-day-08-highlights.html,Norway,1995,7,6,117,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/sts-71-day-08-highlights.html,8
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T10:58:38.000Z,805028318,GET /shuttle/missions/sts-71/sts-71-day-07-highlights.html HTTP/1.0,200,5341,/shuttle/missions/sts-71/sts-71-day-07-highlights.html,Norway,1995,7,6,121,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/sts-71-day-07-highlights.html,9
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T11:01:38.000Z,805028498,GET /shuttle/missions/sts-71/sts-71-day-06-highlights.html HTTP/1.0,200,8670,/shuttle/missions/sts-71/sts-71-day-06-highlights.html,Norway,1995,7,6,180,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/sts-71-day-06-highlights.html,10
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T11:06:03.000Z,805028763,GET /shuttle/missions/sts-71/sts-71-info.html HTTP/1.0,200,1440,/shuttle/missions/sts-71/sts-71-info.html,Norway,1995,7,6,265,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/sts-71-info.html,11
zu3RFmyjBf3faLPYsV4xDw==,1995-07-06T11:06:22.000Z,805028782,GET /shuttle/missions/sts-71/sts-71-info.html HTTP/1.0,200,1440,/shuttle/missions/sts-71/sts-71-info.html,Norway,1995,7,6,19,0,zu3RFmyjBf3faLPYsV4xDw==_0,/,/shuttle/missions/sts-71/sts-71-info.html,12
zu4IfGRWwOGonvtkECQFz1hiAAC/F6ri2Cy1NxPPa2U=,1995-07-25T21:41:49.000Z,806708509,GET /shuttle/missions/sts-65/mission-sts-65.html HTTP/1.0,200,49152,/shuttle/missions/sts-65/mission-sts-65.html,Switzerland,1995,7,25,,0,zu4IfGRWwOGonvtkECQFz1hiAAC/F6ri2Cy1NxPPa2U=_0,/shuttle/missions/sts-65/mission-sts-65.html,/shuttle/missions/sts-65/mission-sts-65.html,1
